,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,year
263,00140964,영원무역홀딩스,009970,Y,사업보고서 (2022.12),20230321001211,영원무역홀딩스,20230321,연,2023
264,00164779,SK하이닉스,000660,Y,사업보고서 (2022.12),20230321001209,SK하이닉스,20230321,연,2023
265,00108135,녹십자홀딩스,005250,Y,사업보고서 (2022.12),20230321001200,녹십자홀딩스,20230321,연,2023
266,00136402,신송홀딩스,006880,Y,사업보고서 (2022.12),20230321001198,신송홀딩스,20230321,연,2023
267,00119672,두올,016740,Y,사업보고서 (2022.12),20230321001195,두올,20230321,연,2023
268,00112059,상상인증권,001290,Y,사업보고서 (2022.12),20230321001175,상상인증권,20230321,연,2023
269,01261893,케이씨텍,281820,Y,사업보고서 (2022.12),20230321001167,케이씨텍,20230321,,2023
270,00164788,현대모비스,012330,Y,[기재정정]사업보고서 (2022.12),20230321001162,현대모비스,20230321,연,2023
271,00166272,화승코퍼레이션,013520,Y,사업보고서 (2022.12),20230321001153,화승코퍼레이션,20230321,연,2023
272,00149947,JW중외제약,001060,Y,사업보고서 (2022.12),20230321001149,JW중외제약,20230321,연,2023
273,00112651,대창,012800,Y,사업보고서 (2022.12),20230321001144,대창,20230321,연,2023
274,00459871,농심홀딩스,072710,Y,사업보고서 (2022.12),20230321001135,농심홀딩스,20230321,연,2023
275,00125521,에스엘,005850,Y,사업보고서 (2022.12),20230321001134,에스엘,20230321,연,2023
276,00163345,DB,012030,Y,사업보고서 (2022.12),20230321001132,DB,20230321,연,2023
277,01596425,SK스퀘어,402340,Y,사업보고서 (2022.12),20230321001131,SK스퀘어,20230321,연,2023
278,00122737,팬오션,028670,Y,사업보고서 (2022.12),20230321001130,팬오션,20230321,연,2023
279,00122694,범양건영,002410,Y,사업보고서 (2022.12),20230321001128,범양건영,20230321,연,2023
280,00106395,금호전기,001210,Y,사업보고서 (2022.12),20230321001127,금호전기,20230321,연,2023
281,00225706,JW생명과학,234080,Y,사업보고서 (2022.12),20230321001126,JW생명과학,20230321,연,2023
282,00160843,DB하이텍,000990,Y,사업보고서 (2022.12),20230321001125,DB하이텍,20230321,연,2023
283,00500254,GS,078930,Y,사업보고서 (2022.12),20230321001124,GS,20230321,연,2023
284,00632304,JW홀딩스,096760,Y,사업보고서 (2022.12),20230321001114,JW홀딩스,20230321,연,2023
285,00159795,한국카본,017960,Y,사업보고서 (2022.12),20230321001102,한국카본,20230321,연,2023
286,00111689,대우부품,009320,Y,사업보고서 (2022.12),20230321001100,대우부품,20230321,,2023
287,00540641,동양고속,084670,Y,사업보고서 (2022.12),20230321001090,동양고속,20230321,연,2023
288,00661847,화인베스틸,133820,Y,사업보고서 (2022.12),20230321001087,화인베스틸,20230321,,2023
289,00164812,현대코퍼레이션,011760,Y,사업보고서 (2022.12),20230321001082,현대코퍼레이션,20230321,연,2023
290,00300548,현대리바트,079430,Y,사업보고서 (2022.12),20230321001080,현대리바트,20230321,연,2023
291,00104519,국보,001140,Y,사업보고서 (2022.12),20230321001053,국보,20230321,연,2023
292,00171636,한솔홀딩스,004150,Y,사업보고서 (2022.12),20230321001029,한솔홀딩스,20230321,연,2023
293,00163761,한창제지,009460,Y,사업보고서 (2022.12),20230321001020,한창제지,20230321,,2023
294,00116824,동아쏘시오홀딩스,000640,Y,사업보고서 (2022.12),20230321001017,동아쏘시오홀딩스,20230321,연,2023
295,00172185,남성,004270,Y,사업보고서 (2022.12),20230321001012,남성,20230321,연,2023
296,00108940,대성홀딩스,016710,Y,사업보고서 (2022.12),20230321001010,대성홀딩스,20230321,연,2023
297,00145446,이건산업,008250,Y,사업보고서 (2022.12),20230321000996,이건산업,20230321,연,2023
298,00143794,원림,005820,Y,사업보고서 (2022.12),20230321000959,원림,20230321,연,2023
299,00122898,벽산,007210,Y,사업보고서 (2022.12),20230321000942,벽산,20230321,연,2023
300,01532603,화승알앤에이,378850,Y,사업보고서 (2022.12),20230321000920,화승알앤에이,20230321,연,2023
301,00141273,웰바이오텍,010600,Y,사업보고서 (2022.12),20230321000896,웰바이오텍,20230321,연,2023
302,00173078,명신산업,009900,Y,사업보고서 (2022.12),20230321000892,명신산업,20230321,연,2023
303,00787376,대성에너지,117580,Y,사업보고서 (2022.12),20230321000870,대성에너지,20230321,연,2023
304,00104786,미래아이앤지,007120,Y,사업보고서 (2022.12),20230321000867,미래아이앤지,20230321,연,2023
305,00121969,에쓰씨엔지니어링,023960,Y,사업보고서 (2022.12),20230321000863,에쓰씨엔지니어링,20230321,연,2023
306,00170558,코웨이,021240,Y,사업보고서 (2022.12),20230321000862,코웨이,20230321,연,2023
307,00161976,한세예스24홀딩스,016450,Y,사업보고서 (2022.12),20230321000858,한세예스24홀딩스,20230321,연,2023
308,00222532,LG헬로비전,037560,Y,[기재정정]사업보고서 (2022.12),20230321000780,LG헬로비전,20230321,연,2023
309,00480367,SK오션플랜트,100090,Y,사업보고서 (2022.12),20230321000779,SK오션플랜트,20230321,연,2023
310,00195229,휠라홀딩스,081660,Y,사업보고서 (2022.12),20230321000775,휠라홀딩스,20230321,연,2023
311,00111810,대웅,003090,Y,사업보고서 (2022.12),20230321000752,대웅,20230321,연,2023
312,00427483,대웅제약,069620,Y,사업보고서 (2022.12),20230321000740,대웅제약,20230321,연,2023
313,00167192,넥센,005720,Y,사업보고서 (2022.12),20230321000737,넥센,20230321,연,2023
314,00129420,까뮤이앤씨,013700,Y,사업보고서 (2022.12),20230321000720,까뮤이앤씨,20230321,,2023
315,00121288,모나미,005360,Y,사업보고서 (2022.12),20230321000713,모나미,20230321,연,2023
316,00122551,백산,035150,Y,사업보고서 (2022.12),20230321000690,백산,20230321,연,2023
317,00135050,팜젠사이언스,004720,Y,사업보고서 (2022.12),20230321000651,팜젠사이언스,20230321,연,2023
318,00103662,광명전기,017040,Y,사업보고서 (2022.12),20230321000645,광명전기,20230321,연,2023
319,00137809,SHD,001770,Y,사업보고서 (2022.12),20230321000569,SHD,20230321,,2023
320,00141529,오뚜기,007310,Y,사업보고서 (2022.12),20230321000549,오뚜기,20230321,연,2023
321,00159209,한전기술,052690,Y,사업보고서 (2022.12),20230321000487,한전기술,20230321,연,2023
322,00872984,이마트,139480,Y,사업보고서 (2022.12),20230321000409,이마트,20230321,연,2023
323,00255619,강원랜드,035250,Y,사업보고서 (2022.12),20230321000399,강원랜드,20230321,연,2023
324,00148461,제일연마,001560,Y,사업보고서 (2022.12),20230321000389,제일연마,20230321,연,2023
325,00595191,후성,093370,Y,사업보고서 (2022.12),20230321000387,후성,20230321,연,2023
326,00143527,경동인베스트,012320,Y,사업보고서 (2022.12),20230321000302,경동인베스트,20230321,연,2023
327,00162586,한올바이오파마,009420,Y,사업보고서 (2022.12),20230321000255,한올바이오파마,20230321,연,2023
328,00557508,GKL,114090,Y,사업보고서 (2022.12),20230321000076,GKL,20230321,연,2023
329,00105101,예스코홀딩스,015360,Y,[첨부정정]사업보고서 (2022.12),20230321000011,예스코홀딩스,20230321,연,2023
330,00134510,세종공업,033530,Y,[기재정정]사업보고서 (2022.12),20230320001100,세종공업,20230320,연,2023
331,00258801,카카오,035720,Y,사업보고서 (2022.12),20230320001096,카카오,20230320,연,2023
332,00983271,엔에이치엔,181710,Y,사업보고서 (2022.12),20230320001095,엔에이치엔,20230320,,2023
333,00241005,코오롱플라스틱,138490,Y,사업보고서 (2022.12),20230320001093,코오롱플라스틱,20230320,연,2023
334,00936787,애경케미칼,161000,Y,사업보고서 (2022.12),20230320001088,애경케미칼,20230320,연,2023
335,00956930,동아에스티,170900,Y,사업보고서 (2022.12),20230320001075,동아에스티,20230320,연,2023
336,00152880,코오롱글로벌,003070,Y,사업보고서 (2022.12),20230320001072,코오롱글로벌,20230320,연,2023
337,00795135,코오롱인더,120110,Y,사업보고서 (2022.12),20230320001068,코오롱인더,20230320,연,2023
338,00486705,아주스틸,139990,Y,사업보고서 (2022.12),20230320001066,아주스틸,20230320,연,2023
339,00428251,현대백화점,069960,Y,사업보고서 (2022.12),20230320001061,현대백화점,20230320,연,2023
340,00167208,흥아해운,003280,Y,사업보고서 (2022.12),20230320001057,흥아해운,20230320,연,2023
341,00303873,CJ CGV,079160,Y,사업보고서 (2022.12),20230320001054,CJ CGV,20230320,연,2023
342,00152862,코오롱,002020,Y,사업보고서 (2022.12),20230320001050,코오롱,20230320,연,2023
343,00377610,세아홀딩스,058650,Y,사업보고서 (2022.12),20230320001040,세아홀딩스,20230320,연,2023
344,00296290,키움증권,039490,Y,사업보고서 (2022.12),20230320001037,키움증권,20230320,연,2023
345,00108913,대교,019680,Y,사업보고서 (2022.12),20230320001024,대교,20230320,연,2023
346,00126414,삼성제약,001360,Y,사업보고서 (2022.12),20230320001021,삼성제약,20230320,,2023
347,00178754,동아지질,028100,Y,사업보고서 (2022.12),20230320001020,동아지질,20230320,연,2023
348,00137368,신풍,002870,Y,사업보고서 (2022.12),20230320001017,신풍,20230320,연,2023
349,01205709,HD현대,267250,Y,사업보고서 (2022.12),20230320001015,HD현대,20230320,연,2023
350,00244455,케이티앤지,033780,Y,사업보고서 (2022.12),20230320001005,케이티앤지,20230320,연,2023
351,01436628,이지스레지던스리츠,350520,Y,[기재정정]사업보고서 (2022.12),20230320000981,이지스레지던스리츠,20230320,연,2023
352,00121932,미원상사,002840,Y,사업보고서 (2022.12),20230320000972,미원상사,20230320,연,2023
353,01267170,SK케미칼,285130,Y,[기재정정]사업보고서 (2022.12),20230320000964,SK케미칼,20230320,연,2023
354,01159233,솔루엠,248070,Y,사업보고서 (2022.12),20230320000954,솔루엠,20230320,연,2023
355,00114154,덕양산업,024900,Y,[기재정정]사업보고서 (2022.12),20230320000948,덕양산업,20230320,연,2023
356,00219486,신세계I&C,035510,Y,사업보고서 (2022.12),20230320000946,신세계I&C,20230320,연,2023
357,00728638,한세실업,105630,Y,사업보고서 (2022.12),20230320000937,한세실업,20230320,연,2023
358,00861076,케이탑리츠,145270,Y,사업보고서 (2022.12),20230320000933,케이탑리츠,20230320,연,2023
359,00173102,모나리자,012690,Y,사업보고서 (2022.12),20230320000922,모나리자,20230320,,2023
360,00164609,현대미포조선,010620,Y,[기재정정]사업보고서 (2022.12),20230320000896,현대미포조선,20230320,연,2023
361,00136086,무림페이퍼,009200,Y,사업보고서 (2022.12),20230320000891,무림페이퍼,20230320,연,2023
362,00173874,넥센타이어,002350,Y,사업보고서 (2022.12),20230320000888,넥센타이어,20230320,연,2023
363,01263022,BGF리테일,282330,Y,사업보고서 (2022.12),20230320000886,BGF리테일,20230320,연,2023
364,00299002,HL홀딩스,060980,Y,사업보고서 (2022.12),20230320000864,HL홀딩스,20230320,연,2023
365,00119007,무림P&P,009580,Y,사업보고서 (2022.12),20230320000856,무림P&P,20230320,연,2023
366,00219097,BGF,027410,Y,사업보고서 (2022.12),20230320000850,BGF,20230320,연,2023
367,00139889,SKC,011790,Y,사업보고서 (2022.12),20230320000846,SKC,20230320,연,2023
368,00138260,SIMPAC,009160,Y,사업보고서 (2022.12),20230320000844,SIMPAC,20230320,연,2023
369,00413046,셀트리온,068270,Y,사업보고서 (2022.12),20230320000842,셀트리온,20230320,연,2023
370,00356370,LG생활건강,051900,Y,사업보고서 (2022.12),20230320000833,LG생활건강,20230320,연,2023
371,00145437,아센디오,012170,Y,사업보고서 (2022.12),20230320000827,아센디오,20230320,연,2023
372,00132637,동원시스템즈,014820,Y,사업보고서 (2022.12),20230320000820,동원시스템즈,20230320,연,2023
373,00105855,엘에스일렉트릭,010120,Y,사업보고서 (2022.12),20230320000799,엘에스일렉트릭,20230320,연,2023
374,00160205,한국내화,010040,Y,사업보고서 (2022.12),20230320000791,한국내화,20230320,연,2023
375,01390344,HD현대중공업,329180,Y,사업보고서 (2022.12),20230320000790,HD현대중공업,20230320,연,2023
376,00121543,무학,033920,Y,사업보고서 (2022.12),20230320000776,무학,20230320,연,2023
377,00164830,HD한국조선해양,009540,Y,사업보고서 (2022.12),20230320000758,HD한국조선해양,20230320,연,2023
378,00129013,CJ씨푸드,011150,Y,사업보고서 (2022.12),20230320000740,CJ씨푸드,20230320,,2023
379,00110608,DSR,155660,Y,사업보고서 (2022.12),20230320000736,DSR,20230320,연,2023
380,00760971,크래프톤,259960,Y,사업보고서 (2022.12),20230320000728,크래프톤,20230320,연,2023
381,00102432,계룡건설산업,013580,Y,사업보고서 (2022.12),20230320000720,계룡건설산업,20230320,연,2023
382,00117027,알루코,001780,Y,사업보고서 (2022.12),20230320000703,알루코,20230320,연,2023
383,00144720,와이투솔루션,011690,Y,사업보고서 (2022.12),20230320000702,와이투솔루션,20230320,연,2023
384,00100939,강남제비스코,000860,Y,사업보고서 (2022.12),20230320000691,강남제비스코,20230320,연,2023
385,00593032,LF,093050,Y,사업보고서 (2022.12),20230320000688,LF,20230320,연,2023
386,00161860,한성기업,003680,Y,사업보고서 (2022.12),20230320000677,한성기업,20230320,,2023
387,00124540,대우건설,047040,Y,사업보고서 (2022.12),20230320000675,대우건설,20230320,연,2023
388,00117498,스틱인베스트먼트,026890,Y,사업보고서 (2022.12),20230320000673,스틱인베스트먼트,20230320,연,2023
389,00753643,컨버즈,109070,Y,사업보고서 (2022.12),20230320000670,컨버즈,20230320,연,2023
390,01010110,더블유게임즈,192080,Y,사업보고서 (2022.12),20230320000648,더블유게임즈,20230320,연,2023
391,00166315,화신,010690,Y,사업보고서 (2022.12),20230320000645,화신,20230320,연,2023
392,00197759,미래산업,025560,Y,사업보고서 (2022.12),20230320000617,미래산업,20230320,연,2023
393,00151298,DSR제강,069730,Y,사업보고서 (2022.12),20230320000604,DSR제강,20230320,,2023
394,00117629,동양철관,008970,Y,사업보고서 (2022.12),20230320000536,동양철관,20230320,연,2023
395,00138279,S-Oil,010950,Y,사업보고서 (2022.12),20230320000502,S-Oil,20230320,연,2023
396,00107066,남광토건,001260,Y,사업보고서 (2022.12),20230320000480,남광토건,20230320,연,2023
397,00153621,참엔지니어링,009310,Y,사업보고서 (2022.12),20230320000425,참엔지니어링,20230320,연,2023
398,00150828,진흥기업,002780,Y,사업보고서 (2022.12),20230320000418,진흥기업,20230320,,2023
399,00106313,금호건설,002990,Y,사업보고서 (2022.12),20230320000409,금호건설,20230320,연,2023
400,00218575,황금에스티,032560,Y,사업보고서 (2022.12),20230320000391,황금에스티,20230320,연,2023
401,00127158,씨아이테크,004920,Y,사업보고서 (2022.12),20230320000388,씨아이테크,20230320,연,2023
402,00128980,삼호개발,010960,Y,사업보고서 (2022.12),20230320000375,삼호개발,20230320,연,2023
403,00159218,한전KPS,051600,Y,사업보고서 (2022.12),20230320000353,한전KPS,20230320,연,2023
404,00450010,씨티알모빌리티,308170,Y,사업보고서 (2022.12),20230320000330,씨티알모빌리티,20230320,연,2023
405,00878696,에스케이바이오팜,326030,Y,사업보고서 (2022.12),20230320000326,에스케이바이오팜,20230320,연,2023
406,00151368,인터지스,129260,Y,사업보고서 (2022.12),20230320000322,인터지스,20230320,연,2023
407,00210856,코아스,071950,Y,사업보고서 (2022.12),20230320000316,코아스,20230320,연,2023
408,00274933,신세계푸드,031440,Y,사업보고서 (2022.12),20230320000295,신세계푸드,20230320,연,2023
409,00159023,SK텔레콤,017670,Y,사업보고서 (2022.12),20230320000235,SK텔레콤,20230320,연,2023
410,00332927,제이에스코퍼레이션,194370,Y,사업보고서 (2022.12),20230320000163,제이에스코퍼레이션,20230320,연,2023
411,00201450,SK렌터카,068400,Y,사업보고서 (2022.12),20230320000162,SK렌터카,20230320,연,2023
412,00138057,써니전자,004770,Y,사업보고서 (2022.12),20230317001042,써니전자,20230317,연,2023
413,00152686,코리아써키트,007810,Y,사업보고서 (2022.12),20230317001037,코리아써키트,20230317,연,2023
414,00112332,미래에셋생명,085620,Y,사업보고서 (2022.12),20230317001035,미래에셋생명,20230317,연,2023
415,01562589,LX홀딩스,383800,Y,사업보고서 (2022.12),20230317001015,LX홀딩스,20230317,연,2023
416,00162993,한일홀딩스,003300,Y,사업보고서 (2022.12),20230317001001,한일홀딩스,20230317,연,2023
417,01319808,한일시멘트,300720,Y,사업보고서 (2022.12),20230317000994,한일시멘트,20230317,연,2023
418,00164672,한일현대시멘트,006390,Y,사업보고서 (2022.12),20230317000982,한일현대시멘트,20230317,,2023
419,01032486,두산밥캣,241560,Y,사업보고서 (2022.12),20230317000968,두산밥캣,20230317,연,2023
420,00401731,LG전자,066570,Y,사업보고서 (2022.12),20230317000955,LG전자,20230317,연,2023
421,00158963,유나이티드,033270,Y,[기재정정]사업보고서 (2022.12),20230317000918,유나이티드,20230317,,2023
422,00204208,마니커,027740,Y,사업보고서 (2022.12),20230317000904,마니커,20230317,연,2023
423,01244601,카카오페이,377300,Y,사업보고서 (2022.12),20230317000900,카카오페이,20230317,연,2023
424,01386916,SK아이이테크놀로지,361610,Y,사업보고서 (2022.12),20230317000887,SK아이이테크놀로지,20230317,연,2023
425,00453488,다이나믹디자인,145210,Y,사업보고서 (2022.12),20230317000875,다이나믹디자인,20230317,연,2023
426,00147222,전방,000950,Y,[기재정정]사업보고서 (2022.12),20230317000870,전방,20230317,연,2023
427,01319899,SK바이오사이언스,302440,Y,사업보고서 (2022.12),20230317000869,SK바이오사이언스,20230317,연,2023
428,00124090,한국특강,007280,Y,사업보고서 (2022.12),20230317000867,한국특강,20230317,,2023
429,00113410,CJ대한통운,000120,Y,사업보고서 (2022.12),20230317000857,CJ대한통운,20230317,연,2023
430,00344287,HD현대인프라코어,042670,Y,사업보고서 (2022.12),20230317000838,HD현대인프라코어,20230317,연,2023
431,00125743,현대비앤지스틸,004560,Y,사업보고서 (2022.12),20230317000757,현대비앤지스틸,20230317,연,2023
432,00155276,포스코퓨처엠,003670,Y,[기재정정]사업보고서 (2022.12),20230317000751,포스코퓨처엠,20230317,연,2023
433,00114093,덕성,004830,Y,사업보고서 (2022.12),20230317000725,덕성,20230317,연,2023
434,00101628,경방,000050,Y,사업보고서 (2022.12),20230317000682,경방,20230317,연,2023
435,00340917,동원F&B,049770,Y,사업보고서 (2022.12),20230317000669,동원F&B,20230317,연,2023
436,00362441,현대오토에버,307950,Y,사업보고서 (2022.12),20230317000639,현대오토에버,20230317,연,2023
437,00508344,SK디앤디,210980,Y,사업보고서 (2022.12),20230317000592,SK디앤디,20230317,연,2023
438,00112165,디아이씨,092200,Y,사업보고서 (2022.12),20230317000518,디아이씨,20230317,연,2023
439,00108746,큐로,015590,Y,[기재정정]사업보고서 (2022.12),20230317000466,큐로,20230317,,2023
440,00133511,SG세계물산,004060,Y,사업보고서 (2022.12),20230317000464,SG세계물산,20230317,연,2023
441,00101044,에이프로젠바이오로직스,003060,Y,사업보고서 (2022.12),20230317000440,에이프로젠바이오로직스,20230317,연,2023
442,00146232,일성건설,013360,Y,사업보고서 (2022.12),20230317000389,일성건설,20230317,연,2023
443,00129642,상신브레이크,041650,Y,사업보고서 (2022.12),20230317000349,상신브레이크,20230317,연,2023
444,01199550,HD현대에너지솔루션,322000,Y,사업보고서 (2022.12),20230317000301,HD현대에너지솔루션,20230317,연,2023
445,00503668,LIG넥스원,079550,Y,사업보고서 (2022.12),20230317000276,LIG넥스원,20230317,연,2023
446,00153861,태영건설,009410,Y,[기재정정]사업보고서 (2022.12),20230317000233,태영건설,20230317,연,2023
447,01128613,화승엔터프라이즈,241590,Y,사업보고서 (2022.12),20230317000130,화승엔터프라이즈,20230317,연,2023
448,00166227,화승인더스트리,006060,Y,사업보고서 (2022.12),20230317000128,화승인더스트리,20230317,연,2023
449,00539274,대상홀딩스,084690,Y,[기재정정]사업보고서 (2022.12),20230317000048,대상홀딩스,20230317,연,2023
450,00132628,성문전자,014910,Y,사업보고서 (2022.12),20230317000008,성문전자,20230317,연,2023
451,00111999,대원제약,003220,Y,사업보고서 (2022.12),20230317000005,대원제약,20230317,연,2023
452,00109693,DL,000210,Y,사업보고서 (2022.12),20230317000003,DL,20230317,연,2023
453,00143651,웅진,016880,Y,사업보고서 (2022.12),20230316001576,웅진,20230316,연,2023
454,01262032,롯데정보통신,286940,Y,사업보고서 (2022.12),20230316001574,롯데정보통신,20230316,연,2023
455,00628189,웅진씽크빅,095720,Y,사업보고서 (2022.12),20230316001571,웅진씽크빅,20230316,연,2023
456,00161383,한미반도체,042700,Y,사업보고서 (2022.12),20230316001554,한미반도체,20230316,연,2023
457,00140131,키다리스튜디오,020120,Y,사업보고서 (2022.12),20230316001551,키다리스튜디오,20230316,연,2023
458,00110893,대신증권,003540,Y,사업보고서 (2022.12),20230316001545,대신증권,20230316,연,2023
459,00759513,LX하우시스,108670,Y,사업보고서 (2022.12),20230316001540,LX하우시스,20230316,연,2023
460,00155531,풍산홀딩스,005810,Y,사업보고서 (2022.12),20230316001512,풍산홀딩스,20230316,연,2023
461,00367844,자이에스앤디,317400,Y,사업보고서 (2022.12),20230316001505,자이에스앤디,20230316,연,2023
462,00670340,씨에스윈드,112610,Y,사업보고서 (2022.12),20230316001501,씨에스윈드,20230316,연,2023
463,00684714,풍산,103140,Y,사업보고서 (2022.12),20230316001467,풍산,20230316,연,2023
464,00164636,HDC,012630,Y,사업보고서 (2022.12),20230316001462,HDC,20230316,연,2023
465,01350869,우리금융지주,316140,Y,사업보고서 (2022.12),20230316001455,우리금융지주,20230316,연,2023
466,00103176,흥국화재,000540,Y,사업보고서 (2022.12),20230316001454,흥국화재,20230316,,2023
467,00587466,KPX홀딩스,092230,Y,사업보고서 (2022.12),20230316001437,KPX홀딩스,20230316,연,2023
468,00107987,남해화학,025860,Y,사업보고서 (2022.12),20230316001430,남해화학,20230316,연,2023
469,00148443,제일파마홀딩스,002620,Y,사업보고서 (2022.12),20230316001425,제일파마홀딩스,20230316,연,2023
470,00128555,삼천리,004690,Y,사업보고서 (2022.12),20230316001421,삼천리,20230316,연,2023
471,00142661,우성,006980,Y,사업보고서 (2022.12),20230316001415,우성,20230316,연,2023
472,00113243,대한제분,001130,Y,사업보고서 (2022.12),20230316001412,대한제분,20230316,연,2023
473,00269940,하나투어,039130,Y,[기재정정]사업보고서 (2022.12),20230316001406,하나투어,20230316,연,2023
474,01236897,제일약품,271980,Y,사업보고서 (2022.12),20230316001404,제일약품,20230316,연,2023
475,01310269,HDC현대산업개발,294870,Y,사업보고서 (2022.12),20230316001400,HDC현대산업개발,20230316,연,2023
476,00174527,화성산업,002460,Y,사업보고서 (2022.12),20230316001392,화성산업,20230316,연,2023
477,00113614,대현,016090,Y,사업보고서 (2022.12),20230316001384,대현,20230316,,2023
478,00160621,한국화장품제조,003350,Y,사업보고서 (2022.12),20230316001365,한국화장품제조,20230316,,2023
479,00547583,하나금융지주,086790,Y,사업보고서 (2022.12),20230316001364,하나금융지주,20230316,연,2023
480,00150244,하이트진로,000080,Y,사업보고서 (2022.12),20230316001349,하이트진로,20230316,연,2023
481,00350312,HDC랩스,039570,Y,사업보고서 (2022.12),20230316001339,HDC랩스,20230316,연,2023
482,00127802,삼익THK,004380,Y,사업보고서 (2022.12),20230316001338,삼익THK,20230316,연,2023
483,00161709,퍼시스,016800,Y,사업보고서 (2022.12),20230316001331,퍼시스,20230316,연,2023
484,01042775,HL만도,204320,Y,사업보고서 (2022.12),20230316001329,HL만도,20230316,연,2023
485,00103006,고려제강,002240,Y,사업보고서 (2022.12),20230316001326,고려제강,20230316,연,2023
486,00118345,디아이동일,001530,Y,사업보고서 (2022.12),20230316001325,디아이동일,20230316,연,2023
487,00361488,텔코웨어,078000,Y,사업보고서 (2022.12),20230316001321,텔코웨어,20230316,연,2023
488,00122579,BYC,001460,Y,사업보고서 (2022.12),20230316001312,BYC,20230316,연,2023
489,00114792,동국제강,001230,Y,사업보고서 (2022.12),20230316001310,동국제강,20230316,연,2023
490,00911955,잇츠한불,226320,Y,사업보고서 (2022.12),20230316001305,잇츠한불,20230316,연,2023
491,00109189,대덕,008060,Y,사업보고서 (2022.12),20230316001303,대덕,20230316,연,2023
492,00148993,하이트진로홀딩스,000140,Y,사업보고서 (2022.12),20230316001297,하이트진로홀딩스,20230316,연,2023
493,00129387,삼화페인트공업,000390,Y,사업보고서 (2022.12),20230316001290,삼화페인트공업,20230316,연,2023
494,00131692,서흥,008490,Y,사업보고서 (2022.12),20230316001280,서흥,20230316,연,2023
495,01428203,케이씨씨글라스,344820,Y,사업보고서 (2022.12),20230316001277,케이씨씨글라스,20230316,연,2023
496,00103042,케이씨티시,009070,Y,사업보고서 (2022.12),20230316001262,케이씨티시,20230316,연,2023
497,00121941,대상,001680,Y,사업보고서 (2022.12),20230316001258,대상,20230316,연,2023
498,00159500,한국종합기술,023350,Y,사업보고서 (2022.12),20230316001234,한국종합기술,20230316,,2023
499,00129350,삼화콘덴서공업,001820,Y,사업보고서 (2022.12),20230316001232,삼화콘덴서공업,20230316,연,2023
500,00106881,인디에프,014990,Y,사업보고서 (2022.12),20230316001226,인디에프,20230316,연,2023
501,00136271,신성이엔지,011930,Y,사업보고서 (2022.12),20230316001222,신성이엔지,20230316,연,2023
502,00125530,SPC삼립,005610,Y,사업보고서 (2022.12),20230316001219,SPC삼립,20230316,연,2023
503,00165343,혜인,003010,Y,사업보고서 (2022.12),20230316001218,혜인,20230316,,2023
504,00106368,금호석유화학,011780,Y,사업보고서 (2022.12),20230316001213,금호석유화학,20230316,연,2023
505,00162461,한화솔루션,009830,Y,[첨부정정]사업보고서 (2022.12),20230316001209,한화솔루션,20230316,연,2023
506,00153524,태림포장,011280,Y,사업보고서 (2022.12),20230316001205,태림포장,20230316,연,2023
507,00112970,대한방직,001070,Y,사업보고서 (2022.12),20230316001199,대한방직,20230316,연,2023
508,00852087,시디즈,134790,Y,사업보고서 (2022.12),20230316001196,시디즈,20230316,연,2023
509,00426086,티케이지휴켐스,069260,Y,사업보고서 (2022.12),20230316001190,티케이지휴켐스,20230316,,2023
510,00146083,일동홀딩스,000230,Y,사업보고서 (2022.12),20230316001183,일동홀딩스,20230316,연,2023
511,00129271,삼화전기,009470,Y,사업보고서 (2022.12),20230316001182,삼화전기,20230316,연,2023
512,00151395,천일고속,000650,Y,사업보고서 (2022.12),20230316001173,천일고속,20230316,,2023
513,00122481,태경비케이,014580,Y,사업보고서 (2022.12),20230316001157,태경비케이,20230316,연,2023
514,00114552,도화엔지니어링,002150,Y,사업보고서 (2022.12),20230316001141,도화엔지니어링,20230316,연,2023
515,00112022,대원화성,024890,Y,사업보고서 (2022.12),20230316001139,대원화성,20230316,연,2023
516,00413523,한미글로벌,053690,Y,사업보고서 (2022.12),20230316001135,한미글로벌,20230316,연,2023
517,00129509,한익스프레스,014130,Y,사업보고서 (2022.12),20230316001126,한익스프레스,20230316,연,2023
518,00823429,한국화장품,123690,Y,사업보고서 (2022.12),20230316001123,한국화장품,20230316,연,2023
519,00136624,신영와코루,005800,Y,사업보고서 (2022.12),20230316001089,신영와코루,20230316,연,2023
520,00126937,삼양홀딩스,000070,Y,사업보고서 (2022.12),20230316001063,삼양홀딩스,20230316,연,2023
521,00127200,삼영전자공업,005680,Y,사업보고서 (2022.12),20230316001053,삼영전자공업,20230316,연,2023
522,00118275,디아이,003160,Y,사업보고서 (2022.12),20230316001051,디아이,20230316,연,2023
523,00113234,대한제당,001790,Y,사업보고서 (2022.12),20230316001046,대한제당,20230316,연,2023
524,00113508,노루홀딩스,000320,Y,사업보고서 (2022.12),20230316001033,노루홀딩스,20230316,연,2023
525,00128032,삼일제약,000520,Y,사업보고서 (2022.12),20230316001021,삼일제약,20230316,연,2023
526,00148939,조광피혁,004700,Y,사업보고서 (2022.12),20230316001017,조광피혁,20230316,,2023
527,00120030,GS건설,006360,Y,사업보고서 (2022.12),20230316001014,GS건설,20230316,연,2023
528,01032413,해성디에스,195870,Y,사업보고서 (2022.12),20230316000981,해성디에스,20230316,연,2023
