,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,year
265,00125743,현대비앤지스틸,004560,Y,사업보고서 (2021.12),20220321000797,현대비앤지스틸,20220321,연,2022
266,00141413,영화금속,012280,Y,사업보고서 (2021.12),20220321000789,영화금속,20220321,,2022
267,00173795,신흥,004080,Y,사업보고서 (2021.12),20220321000785,신흥,20220321,연,2022
268,00103130,플레이그램,009810,Y,사업보고서 (2021.12),20220321000756,플레이그램,20220321,연,2022
269,01261893,케이씨텍,281820,Y,사업보고서 (2021.12),20220321000733,케이씨텍,20220321,,2022
270,00106641,기아,000270,Y,사업보고서 (2021.12),20220321000650,기아,20220321,연,2022
271,00124540,대우건설,047040,Y,사업보고서 (2021.12),20220321000645,대우건설,20220321,연,2022
272,00145260,율촌화학,008730,Y,사업보고서 (2021.12),20220321000632,율촌화학,20220321,연,2022
273,00218575,황금에스티,032560,Y,사업보고서 (2021.12),20220321000623,황금에스티,20220321,연,2022
274,00141477,영흥,012160,Y,사업보고서 (2021.12),20220321000602,영흥,20220321,연,2022
275,00274933,신세계푸드,031440,Y,사업보고서 (2021.12),20220321000592,신세계푸드,20220321,연,2022
276,00167192,넥센,005720,Y,사업보고서 (2021.12),20220321000535,넥센,20220321,연,2022
277,00151298,DSR제강,069730,Y,사업보고서 (2021.12),20220321000461,DSR제강,20220321,,2022
278,00152729,광전자,017900,Y,사업보고서 (2021.12),20220321000459,광전자,20220321,연,2022
279,01262458,동아타이어,282690,Y,사업보고서 (2021.12),20220321000425,동아타이어,20220321,연,2022
280,00143527,경동인베스트,012320,Y,사업보고서 (2021.12),20220321000391,경동인베스트,20220321,연,2022
281,00121288,모나미,005360,Y,사업보고서 (2021.12),20220321000384,모나미,20220321,연,2022
282,00557508,GKL,114090,Y,사업보고서 (2021.12),20220321000040,GKL,20220321,연,2022
283,00500254,GS,078930,Y,사업보고서 (2021.12),20220318001135,GS,20220318,연,2022
284,00124780,사조씨푸드,014710,Y,[기재정정]사업보고서 (2021.12),20220318001114,사조씨푸드,20220318,,2022
285,01267170,SK케미칼,285130,Y,사업보고서 (2021.12),20220318001113,SK케미칼,20220318,연,2022
289,00204208,마니커,027740,Y,사업보고서 (2021.12),20220318001071,마니커,20220318,연,2022
290,01199550,HD현대에너지솔루션,322000,Y,[기재정정]사업보고서 (2021.12),20220318001065,HD현대에너지솔루션,20220318,연,2022
291,00129642,상신브레이크,041650,Y,[첨부정정]사업보고서 (2021.12),20220318001064,상신브레이크,20220318,연,2022
292,00305668,새론오토모티브,075180,Y,사업보고서 (2021.12),20220318001063,새론오토모티브,20220318,연,2022
293,00113997,롯데에너지머티리얼즈,020150,Y,사업보고서 (2021.12),20220318001055,롯데에너지머티리얼즈,20220318,연,2022
294,00124090,한국특강,007280,Y,사업보고서 (2021.12),20220318001034,한국특강,20220318,,2022
295,00148522,퍼스텍,010820,Y,사업보고서 (2021.12),20220318000974,퍼스텍,20220318,,2022
296,00105855,엘에스일렉트릭,010120,Y,사업보고서 (2021.12),20220318000964,엘에스일렉트릭,20220318,연,2022
297,00122694,범양건영,002410,Y,사업보고서 (2021.12),20220318000963,범양건영,20220318,연,2022
298,00173874,넥센타이어,002350,Y,사업보고서 (2021.12),20220318000955,넥센타이어,20220318,연,2022
299,00113410,CJ대한통운,000120,Y,사업보고서 (2021.12),20220318000927,CJ대한통운,20220318,연,2022
300,00428251,현대백화점,069960,Y,사업보고서 (2021.12),20220318000922,현대백화점,20220318,연,2022
301,00152686,코리아써키트,007810,Y,사업보고서 (2021.12),20220318000919,코리아써키트,20220318,연,2022
302,01319808,한일시멘트,300720,Y,사업보고서 (2021.12),20220318000879,한일시멘트,20220318,연,2022
303,00797364,KC코트렐,119650,Y,사업보고서 (2021.12),20220318000863,KC코트렐,20220318,연,2022
304,01244601,카카오페이,377300,Y,사업보고서 (2021.12),20220318000860,카카오페이,20220318,연,2022
305,00299002,HL홀딩스,060980,Y,사업보고서 (2021.12),20220318000844,HL홀딩스,20220318,연,2022
306,00153621,참엔지니어링,009310,Y,사업보고서 (2021.12),20220318000816,참엔지니어링,20220318,연,2022
307,00164672,한일현대시멘트,006390,Y,사업보고서 (2021.12),20220318000803,한일현대시멘트,20220318,,2022
308,00102432,계룡건설산업,013580,Y,사업보고서 (2021.12),20220318000802,계룡건설산업,20220318,연,2022
309,00121543,무학,033920,Y,사업보고서 (2021.12),20220318000779,무학,20220318,연,2022
310,01535257,엔에이치스팩19호,380440,Y,사업보고서 (2021.12),20220318000727,엔에이치스팩19호,20220318,,2022
311,00787376,대성에너지,117580,Y,사업보고서 (2021.12),20220318000681,대성에너지,20220318,연,2022
312,00114093,덕성,004830,Y,사업보고서 (2021.12),20220318000680,덕성,20220318,연,2022
313,00116824,동아쏘시오홀딩스,000640,Y,사업보고서 (2021.12),20220318000656,동아쏘시오홀딩스,20220318,연,2022
314,00141404,영풍제지,006740,Y,사업보고서 (2021.12),20220318000643,영풍제지,20220318,연,2022
315,00104786,미래아이앤지,007120,Y,사업보고서 (2021.12),20220318000627,미래아이앤지,20220318,,2022
316,00112165,디아이씨,092200,Y,[기재정정]사업보고서 (2021.12),20220318000617,디아이씨,20220318,연,2022
317,00137368,신풍,002870,Y,사업보고서 (2021.12),20220318000615,신풍,20220318,연,2022
318,00593032,LF,093050,Y,사업보고서 (2021.12),20220318000553,LF,20220318,연,2022
319,00146232,일성건설,013360,Y,사업보고서 (2021.12),20220318000548,일성건설,20220318,연,2022
320,00117027,알루코,001780,Y,사업보고서 (2021.12),20220318000527,알루코,20220318,연,2022
321,01386916,SK아이이테크놀로지,361610,Y,사업보고서 (2021.12),20220318000473,SK아이이테크놀로지,20220318,연,2022
322,01128613,화승엔터프라이즈,241590,Y,사업보고서 (2021.12),20220318000356,화승엔터프라이즈,20220318,연,2022
323,00201450,SK렌터카,068400,Y,사업보고서 (2021.12),20220318000329,SK렌터카,20220318,연,2022
324,00855163,미원화학,134380,Y,사업보고서 (2021.12),20220318000262,미원화학,20220318,,2022
325,00503668,LIG넥스원,079550,Y,[기재정정]사업보고서 (2021.12),20220318000255,LIG넥스원,20220318,연,2022
326,00141149,영진약품,003520,Y,[기재정정]사업보고서 (2021.12),20220318000145,영진약품,20220318,,2022
327,00160621,한국화장품제조,003350,Y,[기재정정]사업보고서 (2021.12),20220318000130,한국화장품제조,20220318,,2022
328,00210856,코아스,071950,Y,사업보고서 (2021.12),20220318000115,코아스,20220318,연,2022
329,00149239,조일알미늄,018470,Y,[기재정정]사업보고서 (2021.12),20220318000042,조일알미늄,20220318,,2022
330,00149354,종근당홀딩스,001630,Y,사업보고서 (2021.12),20220317001328,종근당홀딩스,20220317,연,2022
331,00115977,아이에스동서,010780,Y,사업보고서 (2021.12),20220317001305,아이에스동서,20220317,연,2022
332,00362441,현대오토에버,307950,Y,사업보고서 (2021.12),20220317001288,현대오토에버,20220317,연,2022
333,00155531,풍산홀딩스,005810,Y,사업보고서 (2021.12),20220317001273,풍산홀딩스,20220317,연,2022
334,00683469,일진전기,103590,Y,사업보고서 (2021.12),20220317001272,일진전기,20220317,연,2022
335,00125530,SPC삼립,005610,Y,사업보고서 (2021.12),20220317001271,SPC삼립,20220317,연,2022
336,00628189,웅진씽크빅,095720,Y,사업보고서 (2021.12),20220317001265,웅진씽크빅,20220317,연,2022
337,00138057,써니전자,004770,Y,사업보고서 (2021.12),20220317001263,써니전자,20220317,연,2022
338,00122579,BYC,001460,Y,사업보고서 (2021.12),20220317001262,BYC,20220317,연,2022
339,00171636,한솔홀딩스,004150,Y,[기재정정]사업보고서 (2021.12),20220317001261,한솔홀딩스,20220317,연,2022
340,00128555,삼천리,004690,Y,사업보고서 (2021.12),20220317001251,삼천리,20220317,연,2022
341,00103006,고려제강,002240,Y,사업보고서 (2021.12),20220317001248,고려제강,20220317,연,2022
342,00109754,대림비앤코,005750,Y,사업보고서 (2021.12),20220317001239,대림비앤코,20220317,연,2022
343,00587466,KPX홀딩스,092230,Y,사업보고서 (2021.12),20220317001234,KPX홀딩스,20220317,연,2022
344,00109286,대동,000490,Y,사업보고서 (2021.12),20220317001231,대동,20220317,연,2022
345,00161116,HL D&I,014790,Y,사업보고서 (2021.12),20220317001226,HL D&I,20220317,연,2022
346,00140177,GS리테일,007070,Y,사업보고서 (2021.12),20220317001215,GS리테일,20220317,연,2022
347,00105271,케이씨씨,002380,Y,사업보고서 (2021.12),20220317001213,케이씨씨,20220317,연,2022
348,00115287,동방,004140,Y,사업보고서 (2021.12),20220317001208,동방,20220317,연,2022
349,00539274,대상홀딩스,084690,Y,사업보고서 (2021.12),20220317001203,대상홀딩스,20220317,연,2022
350,00120562,롯데지주,004990,Y,사업보고서 (2021.12),20220317001201,롯데지주,20220317,연,2022
351,00153393,태광산업,003240,Y,사업보고서 (2021.12),20220317001199,태광산업,20220317,연,2022
352,00161709,퍼시스,016800,Y,사업보고서 (2021.12),20220317001198,퍼시스,20220317,,2022
353,00684714,풍산,103140,Y,사업보고서 (2021.12),20220317001197,풍산,20220317,연,2022
354,00109189,대덕,008060,Y,사업보고서 (2021.12),20220317001186,대덕,20220317,연,2022
355,00858364,BNK금융지주,138930,Y,사업보고서 (2021.12),20220317001180,BNK금융지주,20220317,연,2022
356,00146649,일진홀딩스,015860,Y,사업보고서 (2021.12),20220317001173,일진홀딩스,20220317,연,2022
357,00146296,일신석재,007110,Y,사업보고서 (2021.12),20220317001166,일신석재,20220317,,2022
358,00103176,흥국화재,000540,Y,사업보고서 (2021.12),20220317001158,흥국화재,20220317,,2022
359,01568413,F&F,383220,Y,사업보고서 (2021.12),20220317001143,F&F,20220317,연,2022
360,00111999,대원제약,003220,Y,사업보고서 (2021.12),20220317001141,대원제약,20220317,연,2022
361,00144252,유니온,000910,Y,사업보고서 (2021.12),20220317001135,유니온,20220317,연,2022
362,00120030,GS건설,006360,Y,사업보고서 (2021.12),20220317001128,GS건설,20220317,연,2022
363,00992871,종근당,185750,Y,사업보고서 (2021.12),20220317001126,종근당,20220317,연,2022
364,01350869,우리금융지주,316140,Y,사업보고서 (2021.12),20220317001124,우리금융지주,20220317,연,2022
365,00878915,DGB금융지주,139130,Y,사업보고서 (2021.12),20220317001101,DGB금융지주,20220317,연,2022
366,00140168,지투알,035000,Y,사업보고서 (2021.12),20220317001091,지투알,20220317,연,2022
367,00153524,태림포장,011280,Y,사업보고서 (2021.12),20220317001089,태림포장,20220317,연,2022
368,00828789,대성산업,128820,Y,사업보고서 (2021.12),20220317001086,대성산업,20220317,연,2022
369,00129271,삼화전기,009470,Y,사업보고서 (2021.12),20220317001080,삼화전기,20220317,연,2022
370,00106881,인디에프,014990,Y,사업보고서 (2021.12),20220317001075,인디에프,20220317,연,2022
371,00159500,한국종합기술,023350,Y,사업보고서 (2021.12),20220317001068,한국종합기술,20220317,,2022
372,00130772,SBS,034120,Y,사업보고서 (2021.12),20220317001064,SBS,20220317,연,2022
373,00113243,대한제분,001130,Y,사업보고서 (2021.12),20220317001052,대한제분,20220317,연,2022
374,00146083,일동홀딩스,000230,Y,사업보고서 (2021.12),20220317001050,일동홀딩스,20220317,연,2022
375,00163114,서연,007860,Y,사업보고서 (2021.12),20220317001041,서연,20220317,연,2022
376,00939331,한국콜마,161890,Y,사업보고서 (2021.12),20220317001031,한국콜마,20220317,연,2022
377,00123143,보령,003850,Y,사업보고서 (2021.12),20220317001028,보령,20220317,연,2022
378,01036446,서연이화,200880,Y,사업보고서 (2021.12),20220317001027,서연이화,20220317,연,2022
379,00547583,하나금융지주,086790,Y,사업보고서 (2021.12),20220317001011,하나금융지주,20220317,연,2022
380,00126201,삼성공조,006660,Y,사업보고서 (2021.12),20220317001008,삼성공조,20220317,연,2022
381,00269940,하나투어,039130,Y,사업보고서 (2021.12),20220317001007,하나투어,20220317,연,2022
382,00426086,티케이지휴켐스,069260,Y,사업보고서 (2021.12),20220317001002,티케이지휴켐스,20220317,연,2022
383,00269241,주연테크,044380,Y,사업보고서 (2021.12),20220317000997,주연테크,20220317,연,2022
384,00191472,KPX케미칼,025000,Y,사업보고서 (2021.12),20220317000976,KPX케미칼,20220317,연,2022
385,00106669,세아베스틸지주,001430,Y,사업보고서 (2021.12),20220317000967,세아베스틸지주,20220317,연,2022
386,01168383,일동제약,249420,Y,사업보고서 (2021.12),20220317000965,일동제약,20220317,연,2022
387,00129280,삼화전자공업,011230,Y,사업보고서 (2021.12),20220317000960,삼화전자공업,20220317,연,2022
388,00231372,롯데관광개발,032350,Y,사업보고서 (2021.12),20220317000948,롯데관광개발,20220317,연,2022
389,00117601,유안타증권,003470,Y,사업보고서 (2021.12),20220317000941,유안타증권,20220317,연,2022
390,00118345,디아이동일,001530,Y,사업보고서 (2021.12),20220317000939,디아이동일,20220317,연,2022
391,00131692,서흥,008490,Y,사업보고서 (2021.12),20220317000935,서흥,20220317,연,2022
392,00159102,DB손해보험,005830,Y,사업보고서 (2021.12),20220317000925,DB손해보험,20220317,연,2022
393,00129509,한익스프레스,014130,Y,사업보고서 (2021.12),20220317000917,한익스프레스,20220317,연,2022
394,00105299,금강공업,014280,Y,사업보고서 (2021.12),20220317000899,금강공업,20220317,연,2022
395,00159740,KISCO홀딩스,001940,Y,사업보고서 (2021.12),20220317000898,KISCO홀딩스,20220317,연,2022
396,00128412,삼진제약,005500,Y,사업보고서 (2021.12),20220317000889,삼진제약,20220317,,2022
397,00422895,세이브존I&C,067830,Y,사업보고서 (2021.12),20220317000879,세이브존I&C,20220317,,2022
398,00140131,키다리스튜디오,020120,Y,사업보고서 (2021.12),20220317000876,키다리스튜디오,20220317,연,2022
399,00157070,한국단자공업,025540,Y,사업보고서 (2021.12),20220317000875,한국단자공업,20220317,연,2022
400,00123772,부국증권,001270,Y,사업보고서 (2021.12),20220317000866,부국증권,20220317,연,2022
401,00129350,삼화콘덴서공업,001820,Y,사업보고서 (2021.12),20220317000863,삼화콘덴서공업,20220317,연,2022
402,00120571,롯데칠성음료,005300,Y,[기재정정]사업보고서 (2021.12),20220317000852,롯데칠성음료,20220317,연,2022
403,00972503,일진하이솔루스,271940,Y,사업보고서 (2021.12),20220317000848,일진하이솔루스,20220317,,2022
404,00158149,한국쉘석유,002960,Y,사업보고서 (2021.12),20220317000845,한국쉘석유,20220317,,2022
405,00113225,대한제강,084010,Y,사업보고서 (2021.12),20220317000844,대한제강,20220317,연,2022
406,00146214,일성신약,003120,Y,사업보고서 (2021.12),20220317000838,일성신약,20220317,,2022
407,00203290,한국콜마홀딩스,024720,Y,사업보고서 (2021.12),20220317000793,한국콜마홀딩스,20220317,연,2022
408,00159573,한국주철관공업,000970,Y,사업보고서 (2021.12),20220317000790,한국주철관공업,20220317,연,2022
409,00165583,E1,017940,Y,사업보고서 (2021.12),20220317000782,E1,20220317,연,2022
410,00852087,시디즈,134790,Y,사업보고서 (2021.12),20220317000781,시디즈,20220317,,2022
411,00103592,광동제약,009290,Y,사업보고서 (2021.12),20220317000780,광동제약,20220317,연,2022
412,00150244,하이트진로,000080,Y,사업보고서 (2021.12),20220317000772,하이트진로,20220317,연,2022
413,00118044,동원수산,030720,Y,사업보고서 (2021.12),20220317000755,동원수산,20220317,연,2022
414,00113234,대한제당,001790,Y,사업보고서 (2021.12),20220317000728,대한제당,20220317,연,2022
415,00113508,노루홀딩스,000320,Y,사업보고서 (2021.12),20220317000717,노루홀딩스,20220317,연,2022
416,00148993,하이트진로홀딩스,000140,Y,사업보고서 (2021.12),20220317000713,하이트진로홀딩스,20220317,연,2022
417,00583442,노루페인트,090350,Y,사업보고서 (2021.12),20220317000703,노루페인트,20220317,연,2022
418,00138190,GS글로벌,001250,Y,사업보고서 (2021.12),20220317000701,GS글로벌,20220317,연,2022
419,01596425,SK스퀘어,402340,Y,사업보고서 (2021.12),20220317000691,SK스퀘어,20220317,연,2022
420,00124027,부산산업,011390,Y,사업보고서 (2021.12),20220317000676,부산산업,20220317,연,2022
421,00432102,한국금융지주,071050,Y,사업보고서 (2021.12),20220317000665,한국금융지주,20220317,연,2022
422,00123107,보락,002760,Y,사업보고서 (2021.12),20220317000649,보락,20220317,,2022
423,00102751,고려산업,002140,Y,사업보고서 (2021.12),20220317000641,고려산업,20220317,연,2022
424,00157991,한국석유공업,004090,Y,사업보고서 (2021.12),20220317000638,한국석유공업,20220317,연,2022
425,00127167,삼영무역,002810,Y,사업보고서 (2021.12),20220317000637,삼영무역,20220317,연,2022
426,00144395,동서,026960,Y,사업보고서 (2021.12),20220317000623,동서,20220317,연,2022
427,00153339,태경산업,015890,Y,사업보고서 (2021.12),20220317000620,태경산업,20220317,연,2022
428,00540605,이월드,084680,Y,사업보고서 (2021.12),20220317000602,이월드,20220317,,2022
429,00108977,대구백화점,006370,Y,사업보고서 (2021.12),20220317000591,대구백화점,20220317,연,2022
430,00365989,용평리조트,070960,Y,사업보고서 (2021.12),20220317000556,용평리조트,20220317,연,2022
431,01208885,경동도시가스,267290,Y,사업보고서 (2021.12),20220317000553,경동도시가스,20220317,연,2022
432,00103042,케이씨티시,009070,Y,사업보고서 (2021.12),20220317000546,케이씨티시,20220317,연,2022
434,00138516,아남전자,008700,Y,사업보고서 (2021.12),20220317000536,아남전자,20220317,연,2022
435,00154055,태원물산,001420,Y,사업보고서 (2021.12),20220317000490,태원물산,20220317,,2022
436,00113614,대현,016090,Y,사업보고서 (2021.12),20220317000488,대현,20220317,,2022
437,00108241,농심,004370,Y,사업보고서 (2021.12),20220317000469,농심,20220317,연,2022
438,00115384,동방아그로,007590,Y,사업보고서 (2021.12),20220317000463,동방아그로,20220317,연,2022
439,00141529,오뚜기,007310,Y,사업보고서 (2021.12),20220317000455,오뚜기,20220317,연,2022
440,00160232,KSS해운,044450,Y,사업보고서 (2021.12),20220317000405,KSS해운,20220317,연,2022
441,00136624,신영와코루,005800,Y,사업보고서 (2021.12),20220317000404,신영와코루,20220317,연,2022
442,00129235,삼화왕관,004450,Y,사업보고서 (2021.12),20220317000402,삼화왕관,20220317,연,2022
443,00104722,국제약품,002720,Y,사업보고서 (2021.12),20220317000400,국제약품,20220317,연,2022
444,00633835,HJ중공업,097230,Y,사업보고서 (2021.12),20220317000382,HJ중공업,20220317,연,2022
445,00123781,부국철강,026940,Y,사업보고서 (2021.12),20220317000378,부국철강,20220317,,2022
446,00414601,유니퀘스트,077500,Y,사업보고서 (2021.12),20220317000373,유니퀘스트,20220317,연,2022
447,00145686,이화산업,000760,Y,사업보고서 (2021.12),20220317000371,이화산업,20220317,연,2022
448,00142865,WISCOM,024070,Y,사업보고서 (2021.12),20220317000365,WISCOM,20220317,연,2022
449,00160418,한국무브넥스,010100,Y,사업보고서 (2021.12),20220317000361,한국무브넥스,20220317,연,2022
450,00146454,일양약품,007570,Y,사업보고서 (2021.12),20220317000353,일양약품,20220317,연,2022
451,00160861,한농화성,011500,Y,사업보고서 (2021.12),20220317000292,한농화성,20220317,,2022
452,00111847,대원강업,000430,Y,사업보고서 (2021.12),20220317000256,대원강업,20220317,연,2022
453,00390055,종근당바이오,063160,Y,사업보고서 (2021.12),20220317000204,종근당바이오,20220317,연,2022
454,00260392,대원전선,006340,Y,사업보고서 (2021.12),20220317000144,대원전선,20220317,연,2022
455,00102140,경인전자,009140,Y,사업보고서 (2021.12),20220317000142,경인전자,20220317,연,2022
456,00147222,전방,000950,Y,사업보고서 (2021.12),20220317000094,전방,20220317,연,2022
457,00107987,남해화학,025860,Y,사업보고서 (2021.12),20220317000080,남해화학,20220317,연,2022
458,00139454,애경산업,018250,Y,사업보고서 (2021.12),20220317000002,애경산업,20220317,연,2022
459,00113058,한화생명,088350,Y,[기재정정]사업보고서 (2021.12),20220316001424,한화생명,20220316,연,2022
460,00117577,오리온홀딩스,001800,Y,사업보고서 (2021.12),20220316001417,오리온홀딩스,20220316,,2022
461,00130684,서울도시가스,017390,Y,사업보고서 (2021.12),20220316001413,서울도시가스,20220316,연,2022
462,00161426,한미사이언스,008930,Y,사업보고서 (2021.12),20220316001401,한미사이언스,20220316,연,2022
463,00828497,한미약품,128940,Y,사업보고서 (2021.12),20220316001397,한미약품,20220316,연,2022
464,00111111,대양금속,009190,Y,사업보고서 (2021.12),20220316001358,대양금속,20220316,,2022
465,01478712,대덕전자,353200,Y,사업보고서 (2021.12),20220316001352,대덕전자,20220316,연,2022
466,00124799,사조산업,007160,Y,사업보고서 (2021.12),20220316001349,사조산업,20220316,연,2022
467,00139764,에넥스,011090,Y,사업보고서 (2021.12),20220316001347,에넥스,20220316,연,2022
468,00759513,LX하우시스,108670,Y,사업보고서 (2021.12),20220316001343,LX하우시스,20220316,연,2022
469,01319899,SK바이오사이언스,302440,Y,사업보고서 (2021.12),20220316001334,SK바이오사이언스,20220316,,2022
470,01524093,DL이앤씨,375500,Y,사업보고서 (2021.12),20220316001326,DL이앤씨,20220316,연,2022
471,00149646,기업은행,024110,Y,사업보고서 (2021.12),20220316001255,기업은행,20220316,연,2022
472,00144164,SK가스,018670,Y,사업보고서 (2021.12),20220316001245,SK가스,20220316,연,2022
473,00115676,KG스틸,016380,Y,사업보고서 (2021.12),20220316001244,KG스틸,20220316,연,2022
474,01093007,LS전선아시아,229640,Y,사업보고서 (2021.12),20220316001242,LS전선아시아,20220316,연,2022
475,00115694,DB금융투자,016610,Y,사업보고서 (2021.12),20220316001241,DB금융투자,20220316,연,2022
476,00369833,유니온머티리얼,047400,Y,사업보고서 (2021.12),20220316001172,유니온머티리얼,20220316,연,2022
477,01042775,HL만도,204320,Y,사업보고서 (2021.12),20220316001163,HL만도,20220316,연,2022
478,00357935,HDC현대EP,089470,Y,사업보고서 (2021.12),20220316001149,HDC현대EP,20220316,연,2022
479,01035289,모두투어리츠,204210,Y,사업보고서 (2021.12),20220316001090,모두투어리츠,20220316,,2022
480,00161046,한독,002390,Y,사업보고서 (2021.12),20220316001089,한독,20220316,연,2022
481,00164742,현대자동차,005380,Y,사업보고서 (2021.12),20220316001052,현대자동차,20220316,연,2022
482,00131850,SK증권,001510,Y,사업보고서 (2021.12),20220316001039,SK증권,20220316,연,2022
483,00165413,롯데케미칼,011170,Y,사업보고서 (2021.12),20220316001034,롯데케미칼,20220316,연,2022
484,00111722,미래에셋증권,006800,Y,사업보고서 (2021.12),20220316001023,미래에셋증권,20220316,연,2022
485,00108746,큐로,015590,Y,사업보고서 (2021.12),20220316000975,큐로,20220316,,2022
486,00120076,LX인터내셔널,001120,Y,사업보고서 (2021.12),20220316000964,LX인터내셔널,20220316,연,2022
487,00158112,한국수출포장공업,002200,Y,사업보고서 (2021.12),20220316000914,한국수출포장공업,20220316,연,2022
488,00156859,다올투자증권,030210,Y,사업보고서 (2021.12),20220316000897,다올투자증권,20220316,연,2022
489,00249247,YG PLUS,037270,Y,사업보고서 (2021.12),20220316000889,YG PLUS,20220316,연,2022
490,00401731,LG전자,066570,Y,[기재정정]사업보고서 (2021.12),20220316000886,LG전자,20220316,연,2022
491,00217947,신세계건설,034300,Y,사업보고서 (2021.12),20220316000875,신세계건설,20220316,,2022
492,00154462,아모레퍼시픽그룹,002790,Y,사업보고서 (2021.12),20220316000873,아모레퍼시픽그룹,20220316,연,2022
493,00121534,MH에탄올,023150,Y,사업보고서 (2021.12),20220316000865,MH에탄올,20220316,연,2022
494,00118266,DRB동일,004840,Y,사업보고서 (2021.12),20220316000864,DRB동일,20220316,연,2022
495,00362238,휴비스,079980,Y,사업보고서 (2021.12),20220316000822,휴비스,20220316,연,2022
496,00131054,유진증권,001200,Y,사업보고서 (2021.12),20220316000791,유진증권,20220316,연,2022
497,00177199,디씨엠,024090,Y,사업보고서 (2021.12),20220316000782,디씨엠,20220316,,2022
498,00583424,아모레퍼시픽,090430,Y,사업보고서 (2021.12),20220316000772,아모레퍼시픽,20220316,연,2022
499,00382199,신한지주,055550,Y,사업보고서 (2021.12),20220316000748,신한지주,20220316,연,2022
500,00361008,HSD엔진,082740,Y,사업보고서 (2021.12),20220316000731,HSD엔진,20220316,연,2022
501,00166500,화천기계,010660,Y,사업보고서 (2021.12),20220316000724,화천기계,20220316,,2022
502,00137252,사조동아원,008040,Y,사업보고서 (2021.12),20220316000709,사조동아원,20220316,연,2022
503,00150633,지누스,013890,Y,사업보고서 (2021.12),20220316000699,지누스,20220316,연,2022
504,00136378,신세계,004170,Y,사업보고서 (2021.12),20220316000691,신세계,20220316,연,2022
505,00145464,이구산업,025820,Y,사업보고서 (2021.12),20220316000677,이구산업,20220316,,2022
506,00486705,아주스틸,139990,Y,사업보고서 (2021.12),20220316000673,아주스틸,20220316,연,2022
507,00428729,대호에이엘,069460,Y,사업보고서 (2021.12),20220316000652,대호에이엘,20220316,,2022
508,00404701,한국자산신탁,123890,Y,사업보고서 (2021.12),20220316000635,한국자산신탁,20220316,연,2022
509,00166519,화천기공,000850,Y,사업보고서 (2021.12),20220316000620,화천기공,20220316,연,2022
510,00104102,우리종금,010050,Y,사업보고서 (2021.12),20220316000618,우리종금,20220316,연,2022
511,00508274,일진다이아,081000,Y,사업보고서 (2021.12),20220316000616,일진다이아,20220316,연,2022
512,00163761,한창제지,009460,Y,사업보고서 (2021.12),20220316000600,한창제지,20220316,,2022
513,00117179,디와이,013570,Y,사업보고서 (2021.12),20220316000565,디와이,20220316,연,2022
514,00101664,경보제약,214390,Y,사업보고서 (2021.12),20220316000564,경보제약,20220316,,2022
515,01059605,디와이파워,210540,Y,사업보고서 (2021.12),20220316000560,디와이파워,20220316,연,2022
516,00128032,삼일제약,000520,Y,사업보고서 (2021.12),20220316000554,삼일제약,20220316,연,2022
517,00233653,한국토지신탁,034830,Y,사업보고서 (2021.12),20220316000546,한국토지신탁,20220316,연,2022
518,00133511,SG세계물산,004060,Y,사업보고서 (2021.12),20220316000435,SG세계물산,20220316,연,2022
519,00585219,세원이앤씨,091090,Y,사업보고서 (2021.12),20220316000412,세원이앤씨,20220316,연,2022
520,00122472,백광산업,001340,Y,사업보고서 (2021.12),20220316000411,백광산업,20220316,연,2022
521,00878696,에스케이바이오팜,326030,Y,사업보고서 (2021.12),20220316000396,에스케이바이오팜,20220316,연,2022
522,00129387,삼화페인트공업,000390,Y,사업보고서 (2021.12),20220316000363,삼화페인트공업,20220316,연,2022
523,00767460,PI첨단소재,178920,Y,사업보고서 (2021.12),20220316000360,PI첨단소재,20220316,,2022
524,00148610,한화투자증권,003530,Y,[첨부추가]사업보고서 (2021.12),20220315001273,한화투자증권,20220315,연,2022
525,00162416,한양증권,001750,Y,사업보고서 (2021.12),20220315001266,한양증권,20220315,,2022
526,00128971,DL건설,001880,Y,[첨부정정]사업보고서 (2021.12),20220315001257,DL건설,20220315,,2022
527,00178754,동아지질,028100,Y,사업보고서 (2021.12),20220315001251,동아지질,20220315,연,2022
528,00106623,현대위아,011210,Y,사업보고서 (2021.12),20220315001247,현대위아,20220315,연,2022
529,01060744,한솔제지,213500,Y,사업보고서 (2021.12),20220315001234,한솔제지,20220315,연,2022
530,00133335,성창기업지주,000180,Y,사업보고서 (2021.12),20220315001222,성창기업지주,20220315,연,2022
531,00403632,현대퓨처넷,126560,Y,사업보고서 (2021.12),20220315001210,현대퓨처넷,20220315,연,2022
532,00123541,보해양조,000890,Y,사업보고서 (2021.12),20220315001204,보해양조,20220315,연,2022
534,00126955,삼양식품,003230,Y,사업보고서 (2021.12),20220315001195,삼양식품,20220315,연,2022
535,00120526,롯데쇼핑,023530,Y,사업보고서 (2021.12),20220315001185,롯데쇼핑,20220315,연,2022
536,00157399,한솔테크닉스,004710,Y,사업보고서 (2021.12),20220315001175,한솔테크닉스,20220315,연,2022
537,00148832,제주은행,006220,Y,사업보고서 (2021.12),20220315001172,제주은행,20220315,연,2022
538,00983040,한진칼,180640,Y,사업보고서 (2021.12),20220315001132,한진칼,20220315,연,2022
